,Unnamed: 0.1,Unnamed: 0,Time,Index,Battery,Mag_X[uT],Mag_Y[uT],Mag_Z[uT],Acc_X[G],Acc_Y[G],Acc_Z[G],UV INDEX,AmbientLight[Lx],Humidity[%RH],Temperature[degC],Pressure[hPa],timestamp,activity
598,664,664,2023/06/19 16:05:14.960,217,3.02,3.7,37.2,64.6,-0.246,-0.047,-1.014,0.0,210.5,67.52,23.84,991.78,1687158314,eating
599,665,665,2023/06/19 16:05:15.960,218,3.02,2.9,38.0,66.1,-0.246,-0.047,-1.012,0.6,210.2,67.52,23.77,991.9,1687158315,eating
600,666,666,2023/06/19 16:05:16.960,219,3.02,2.6,36.1,63.9,-0.245,-0.047,-1.013,0.1,210.6,67.53,23.86,991.83,1687158316,eating
601,667,667,2023/06/19 16:05:17.960,220,3.02,4.1,38.0,63.5,-0.246,-0.047,-1.015,0.0,210.6,67.55,23.84,991.86,1687158317,eating
602,668,668,2023/06/19 16:05:18.960,221,3.02,4.4,37.6,61.9,-0.246,-0.047,-1.015,0.2,211.7,67.53,23.86,991.86,1687158318,eating
603,669,669,2023/06/19 16:05:19.960,222,3.02,3.7,37.2,63.5,-0.246,-0.047,-1.014,0.1,212.0,67.46,23.81,991.83,1687158319,eating
604,670,670,2023/06/19 16:05:20.960,223,3.02,3.7,38.4,64.6,-0.246,-0.047,-1.014,0.0,210.9,67.51,23.81,991.86,1687158320,eating
605,671,671,2023/06/19 16:05:21.960,224,3.02,1.4,36.5,62.0,-0.246,-0.047,-1.014,0.1,211.5,67.55,23.84,991.78,1687158321,eating
606,672,672,2023/06/19 16:05:22.960,225,3.02,3.7,36.9,64.6,-0.246,-0.047,-1.013,0.0,212.8,67.49,23.84,991.94,1687158322,eating
607,673,673,2023/06/19 16:05:23.960,226,3.02,4.1,35.8,62.0,-0.247,-0.047,-1.013,0.1,210.3,67.5,23.83,991.92,1687158323,eating
608,674,674,2023/06/19 16:05:24.960,227,3.02,3.3,37.6,63.9,-0.246,-0.047,-1.014,0.8,209.3,67.49,23.86,991.81,1687158324,eating
609,675,675,2023/06/19 16:05:25.960,228,3.02,2.6,36.5,65.4,-0.246,-0.047,-1.014,0.2,211.2,67.46,23.83,991.75,1687158325,eating
610,676,676,2023/06/19 16:05:26.960,229,3.02,3.7,38.0,65.8,-0.246,-0.047,-1.013,0.7,210.0,67.48,23.83,991.78,1687158326,eating
611,677,677,2023/06/19 16:05:27.960,230,3.02,2.9,37.2,67.6,-0.246,-0.046,-1.013,0.1,208.8,67.49,23.84,991.86,1687158327,eating
612,678,678,2023/06/19 16:05:28.960,231,3.02,4.1,36.9,60.1,-0.245,-0.046,-1.014,0.6,210.9,67.47,23.81,991.92,1687158328,eating
613,679,679,2023/06/19 16:05:29.960,232,3.02,3.3,37.2,61.2,-0.247,-0.047,-1.013,0.1,211.1,67.45,23.84,991.86,1687158329,eating
614,680,680,2023/06/19 16:05:30.960,233,3.02,4.1,38.4,64.2,-0.246,-0.048,-1.014,0.7,210.0,67.48,23.86,991.78,1687158330,eating
615,681,681,2023/06/19 16:05:31.960,234,3.02,2.9,37.6,62.0,-0.245,-0.047,-1.014,0.0,214.6,67.47,23.86,991.83,1687158331,eating
616,682,682,2023/06/19 16:05:32.960,235,3.02,4.1,38.8,64.6,-0.246,-0.047,-1.014,0.1,212.0,67.49,23.86,991.75,1687158332,eating
617,683,683,2023/06/19 16:05:33.960,236,3.02,2.9,36.1,64.2,-0.246,-0.047,-1.014,0.6,213.1,67.51,23.83,991.78,1687158333,eating
618,684,684,2023/06/19 16:05:34.960,237,3.02,2.9,39.5,64.6,-0.246,-0.047,-1.013,0.2,210.9,67.48,23.84,991.83,1687158334,eating
619,685,685,2023/06/19 16:05:35.960,238,3.02,4.1,37.6,63.9,-0.246,-0.047,-1.012,0.4,211.4,67.46,23.86,991.78,1687158335,eating
620,686,686,2023/06/19 16:05:36.960,239,3.02,3.3,38.0,63.5,-0.246,-0.046,-1.013,0.2,208.3,67.47,23.88,991.8,1687158336,eating
621,687,687,2023/06/19 16:05:37.960,240,3.02,3.3,37.6,64.6,-0.246,-0.047,-1.014,0.2,210.9,67.5,23.88,991.75,1687158337,eating
622,688,688,2023/06/19 16:05:38.960,241,3.02,3.3,36.9,65.0,-0.246,-0.047,-1.014,0.1,209.3,67.43,23.84,991.78,1687158338,eating
623,689,689,2023/06/19 16:05:39.960,242,3.02,2.9,37.2,62.0,-0.245,-0.047,-1.013,0.5,210.2,67.5,23.83,991.75,1687158339,eating
624,690,690,2023/06/19 16:05:40.960,243,3.02,3.7,38.0,64.6,-0.246,-0.048,-1.014,0.1,211.6,67.41,23.84,991.78,1687158340,eating
625,691,691,2023/06/19 16:05:41.960,244,3.02,3.7,36.9,64.2,-0.245,-0.048,-1.014,0.1,209.3,67.39,23.88,991.78,1687158341,eating
626,692,692,2023/06/19 16:05:42.960,245,3.02,2.6,36.1,63.1,-0.245,-0.047,-1.014,0.3,208.1,67.5,23.84,991.78,1687158342,eating
627,693,693,2023/06/19 16:05:43.960,246,3.02,2.6,38.0,57.9,-0.246,-0.047,-1.014,0.3,206.7,67.38,23.86,991.69,1687158343,eating
628,694,694,2023/06/19 16:05:44.960,247,3.02,2.9,37.6,63.5,-0.245,-0.047,-1.014,0.0,208.8,67.45,23.88,991.75,1687158344,eating
629,695,695,2023/06/19 16:05:45.960,248,3.02,4.1,36.9,64.6,-0.246,-0.047,-1.014,0.1,210.3,67.48,23.88,991.75,1687158345,eating
630,696,696,2023/06/19 16:05:46.960,249,3.02,4.8,36.5,62.4,-0.246,-0.047,-1.014,0.2,209.9,67.5,23.9,991.72,1687158346,eating
631,697,697,2023/06/19 16:05:47.960,250,3.02,4.1,35.8,63.1,-0.246,-0.047,-1.015,0.0,207.2,67.43,23.86,991.72,1687158347,eating
632,698,698,2023/06/19 16:05:48.960,251,3.02,2.6,35.4,61.6,-0.245,-0.047,-1.014,0.8,210.1,67.44,23.9,991.72,1687158348,eating
633,699,699,2023/06/19 16:05:49.960,252,3.02,2.9,37.2,63.9,-0.246,-0.048,-1.014,0.0,209.0,67.47,23.88,991.86,1687158349,eating
634,700,700,2023/06/19 16:05:50.960,253,3.02,2.6,36.1,61.6,-0.245,-0.048,-1.013,0.1,209.9,67.4,23.86,991.78,1687158350,eating
635,701,701,2023/06/19 16:05:51.960,254,3.02,2.6,38.0,66.9,-0.247,-0.047,-1.012,0.1,212.4,67.44,23.88,991.8,1687158351,eating
636,702,702,2023/06/19 16:05:52.960,255,3.02,2.6,37.2,62.4,-0.246,-0.047,-1.014,0.4,206.8,67.43,23.9,991.78,1687158352,eating
637,703,703,2023/06/19 16:05:53.960,0,3.02,3.3,37.2,65.0,-0.245,-0.047,-1.014,0.2,210.2,67.44,23.86,991.8,1687158353,eating
638,704,704,2023/06/19 16:05:54.960,1,3.02,2.9,37.6,63.5,-0.247,-0.048,-1.014,0.1,211.3,67.43,23.86,991.78,1687158354,eating
639,705,705,2023/06/19 16:05:55.960,2,3.02,2.2,37.6,63.1,-0.246,-0.047,-1.014,0.0,209.8,67.47,23.88,991.83,1687158355,eating
640,706,706,2023/06/19 16:05:56.960,3,3.02,3.3,36.1,65.0,-0.246,-0.048,-1.013,0.5,210.2,67.45,23.9,991.78,1687158356,eating
641,707,707,2023/06/19 16:05:57.960,4,3.02,2.6,36.5,63.9,-0.245,-0.047,-1.013,0.1,209.7,67.41,23.88,991.69,1687158357,eating
642,708,708,2023/06/19 16:05:58.960,5,3.02,3.3,37.2,63.9,-0.246,-0.047,-1.013,0.1,210.5,67.38,23.88,991.75,1687158358,eating
643,709,709,2023/06/19 16:05:59.960,6,3.02,2.9,37.6,60.5,-0.245,-0.047,-1.013,0.1,209.9,67.39,23.9,991.75,1687158359,eating
644,710,710,2023/06/19 16:06:00.960,7,3.02,4.1,36.1,63.9,-0.246,-0.048,-1.014,0.2,207.8,67.35,23.86,991.8,1687158360,eating
645,711,711,2023/06/19 16:06:01.960,8,3.02,4.8,36.9,64.6,-0.245,-0.047,-1.013,1.1,210.0,67.4,23.86,991.75,1687158361,eating
646,712,712,2023/06/19 16:06:02.960,9,3.02,3.3,39.1,62.8,-0.246,-0.046,-1.015,0.5,212.5,67.45,23.92,991.69,1687158362,eating
647,713,713,2023/06/19 16:06:03.960,10,3.02,4.8,36.5,65.4,-0.245,-0.047,-1.013,0.0,210.1,67.35,23.9,991.75,1687158363,eating
648,714,714,2023/06/19 16:06:04.960,11,3.02,2.9,36.1,65.0,-0.246,-0.047,-1.014,0.3,211.0,67.39,23.92,991.8,1687158364,eating
649,715,715,2023/06/19 16:06:05.960,12,3.02,2.2,36.5,65.4,-0.246,-0.047,-1.013,0.3,211.7,67.37,23.92,991.72,1687158365,eating
650,716,716,2023/06/19 16:06:06.960,13,3.02,3.3,37.2,63.9,-0.246,-0.047,-1.013,0.6,209.9,67.4,23.93,991.78,1687158366,eating
651,717,717,2023/06/19 16:06:07.960,14,3.02,2.2,36.1,60.9,-0.246,-0.047,-1.013,0.1,212.8,67.34,23.92,991.72,1687158367,eating
652,718,718,2023/06/19 16:06:08.960,15,3.02,4.1,35.8,63.5,-0.246,-0.046,-1.013,0.2,211.4,67.41,23.92,991.78,1687158368,eating
653,719,719,2023/06/19 16:06:09.960,16,3.02,4.1,37.6,63.5,-0.246,-0.046,-1.014,0.0,208.0,67.32,23.92,991.69,1687158369,eating
654,720,720,2023/06/19 16:06:10.960,17,3.02,2.2,36.9,62.4,-0.246,-0.047,-1.014,0.2,211.5,67.41,23.92,991.69,1687158370,eating
655,721,721,2023/06/19 16:06:11.960,18,3.02,3.7,38.0,66.1,-0.246,-0.047,-1.014,0.1,208.3,67.32,23.92,991.83,1687158371,eating
656,722,722,2023/06/19 16:06:12.960,19,3.02,2.6,35.4,62.8,-0.246,-0.047,-1.014,0.4,208.7,67.41,23.92,991.75,1687158372,eating
657,723,723,2023/06/19 16:06:13.960,20,3.02,4.1,35.8,62.0,-0.246,-0.047,-1.013,0.1,209.3,67.4,23.93,991.8,1687158373,eating
658,724,724,2023/06/19 16:06:14.960,21,3.02,3.7,37.2,65.0,-0.246,-0.047,-1.013,0.4,209.6,67.39,23.92,991.83,1687158374,eating
659,725,725,2023/06/19 16:06:15.960,22,3.02,3.3,36.1,64.3,-0.246,-0.047,-1.014,0.7,208.9,67.31,23.9,991.89,1687158375,eating
660,726,726,2023/06/19 16:06:16.960,23,3.02,2.9,39.5,65.0,-0.246,-0.047,-1.014,0.3,213.9,67.35,23.93,991.83,1687158376,eating
661,727,727,2023/06/19 16:06:17.960,24,3.02,2.2,39.1,61.6,-0.245,-0.048,-1.014,0.1,208.8,67.35,23.92,991.83,1687158377,other
662,728,728,2023/06/19 16:06:18.960,25,3.01,3.7,36.5,62.4,-0.245,-0.047,-1.013,0.3,211.3,67.34,23.92,991.78,1687158378,other
663,729,729,2023/06/19 16:06:19.960,26,3.01,4.1,37.6,65.0,-0.245,-0.047,-1.015,0.3,209.8,67.32,23.92,991.78,1687158379,other
664,730,730,2023/06/19 16:06:20.960,27,3.01,2.6,36.5,65.0,-0.245,-0.046,-1.014,0.4,209.7,67.34,23.92,991.89,1687158380,other
665,731,731,2023/06/19 16:06:21.960,28,3.01,3.3,35.4,65.4,-0.246,-0.047,-1.013,0.2,210.2,67.32,23.92,991.8,1687158381,other
666,732,732,2023/06/19 16:06:22.960,29,3.01,5.2,37.2,61.6,-0.246,-0.047,-1.015,0.2,211.9,67.35,23.93,991.83,1687158382,other
667,733,733,2023/06/19 16:06:23.960,30,3.01,3.7,37.6,62.8,-0.245,-0.046,-1.014,0.2,208.1,67.34,23.92,991.86,1687158383,other
668,734,734,2023/06/19 16:06:24.960,31,3.01,4.1,37.2,66.1,-0.245,-0.047,-1.014,0.5,207.8,67.32,23.93,991.8,1687158384,other
669,735,735,2023/06/19 16:06:25.960,32,3.01,4.1,38.0,63.1,-0.246,-0.047,-1.013,0.2,210.2,67.34,23.93,991.78,1687158385,other
670,736,736,2023/06/19 16:06:26.960,33,3.01,4.4,37.6,62.4,-0.246,-0.047,-1.014,0.5,210.2,67.37,23.93,991.83,1687158386,other
671,737,737,2023/06/19 16:06:27.960,34,3.01,3.7,36.9,65.0,-0.246,-0.047,-1.014,0.2,209.5,67.27,23.92,991.83,1687158387,other
672,738,738,2023/06/19 16:06:28.960,35,3.01,3.7,36.9,63.6,-0.246,-0.047,-1.014,0.2,210.7,67.31,23.93,991.78,1687158388,other
673,739,739,2023/06/19 16:06:29.960,36,3.01,2.9,36.9,62.1,-0.246,-0.047,-1.013,0.2,210.9,67.3,23.95,991.83,1687158389,other
674,740,740,2023/06/19 16:06:30.960,37,3.01,2.9,36.9,66.2,-0.246,-0.047,-1.014,0.1,211.1,67.31,23.93,991.72,1687158390,bathing
675,741,741,2023/06/19 16:06:31.960,38,3.01,4.1,38.0,67.3,-0.246,-0.047,-1.015,0.1,210.3,67.32,23.95,991.78,1687158391,bathing
676,742,742,2023/06/19 16:06:32.960,39,3.01,4.1,36.9,61.2,-0.246,-0.047,-1.014,0.3,212.0,67.35,23.93,991.8,1687158392,bathing
677,743,743,2023/06/19 16:06:33.960,40,3.01,2.6,37.2,64.7,-0.246,-0.047,-1.013,0.0,209.8,67.28,23.97,991.86,1687158393,bathing
678,744,744,2023/06/19 16:06:34.960,41,3.01,3.7,36.9,60.9,-0.246,-0.047,-1.014,0.1,208.0,67.32,23.9,991.78,1687158394,bathing
679,745,745,2023/06/19 16:06:35.960,42,3.01,4.1,38.0,64.2,-0.245,-0.047,-1.014,0.6,211.9,67.32,23.92,991.83,1687158395,bathing
680,746,746,2023/06/19 16:06:36.960,43,3.01,2.9,37.2,62.4,-0.246,-0.047,-1.014,0.1,210.9,67.29,23.93,991.83,1687158396,bathing
681,747,747,2023/06/19 16:06:37.960,44,3.01,4.8,38.8,64.3,-0.246,-0.047,-1.013,0.4,212.5,67.27,23.97,991.8,1687158397,bathing
682,748,748,2023/06/19 16:06:38.960,45,3.01,2.6,37.2,65.1,-0.245,-0.047,-1.014,0.4,210.6,67.26,23.95,991.78,1687158398,bathing
683,749,749,2023/06/19 16:06:39.960,46,3.01,3.7,37.2,64.3,-0.246,-0.047,-1.013,0.0,211.9,67.27,24.01,991.8,1687158399,bathing
684,750,750,2023/06/19 16:06:40.960,47,3.01,4.4,36.5,64.2,-0.246,-0.047,-1.013,0.2,210.2,67.31,23.93,991.8,1687158400,bathing
685,751,751,2023/06/19 16:06:41.960,48,3.01,4.8,36.1,62.0,-0.246,-0.047,-1.014,0.2,211.3,67.24,23.99,991.77,1687158401,bathing
686,752,752,2023/06/19 16:06:42.960,49,3.01,3.7,37.6,64.3,-0.246,-0.046,-1.014,0.0,211.5,67.24,23.95,991.8,1687158402,bathing
687,753,753,2023/06/19 16:06:43.960,50,3.01,3.7,37.6,66.1,-0.246,-0.047,-1.013,0.5,212.3,67.3,23.95,991.8,1687158403,bathing
688,754,754,2023/06/19 16:06:44.960,51,3.01,2.6,38.4,64.7,-0.246,-0.047,-1.013,0.1,209.9,67.21,23.95,991.86,1687158404,bathing
689,755,755,2023/06/19 16:06:45.960,52,3.01,2.9,37.2,64.2,-0.246,-0.046,-1.014,0.1,211.6,67.29,23.95,991.77,1687158405,bathing
690,756,756,2023/06/19 16:06:46.960,53,3.01,3.7,35.4,64.3,-0.246,-0.047,-1.013,0.1,211.6,67.24,23.93,991.8,1687158406,bathing
691,757,757,2023/06/19 16:06:47.960,54,3.01,2.9,36.9,64.2,-0.246,-0.047,-1.014,0.0,213.5,67.2,23.95,991.8,1687158407,bathing
692,758,758,2023/06/19 16:06:48.960,55,3.01,2.9,37.6,63.5,-0.246,-0.047,-1.013,0.6,210.9,67.25,23.97,991.83,1687158408,bathing
693,759,759,2023/06/19 16:06:49.960,56,3.01,3.3,36.5,65.4,-0.245,-0.047,-1.014,0.0,213.2,67.18,23.93,991.72,1687158409,bathing
694,760,760,2023/06/19 16:06:50.960,57,3.01,4.8,38.0,67.3,-0.245,-0.047,-1.015,0.4,208.7,67.26,23.93,991.77,1687158410,bathing
695,761,761,2023/06/19 16:06:51.960,58,3.01,4.1,37.2,62.4,-0.246,-0.047,-1.013,0.0,208.8,67.33,24.01,991.77,1687158411,bathing
696,762,762,2023/06/19 16:06:52.960,59,3.01,3.7,36.5,62.8,-0.246,-0.047,-1.013,0.5,210.1,67.27,23.93,991.75,1687158412,bathing
697,763,763,2023/06/19 16:06:53.960,60,3.01,2.9,37.6,63.5,-0.246,-0.047,-1.014,0.6,209.6,67.25,23.97,991.75,1687158413,bathing
698,764,764,2023/06/19 16:06:54.960,61,3.01,2.2,37.2,65.4,-0.246,-0.046,-1.013,0.1,209.9,67.17,23.95,991.83,1687158414,bathing
699,765,765,2023/06/19 16:06:55.960,62,3.01,2.6,36.5,65.1,-0.245,-0.048,-1.013,0.3,209.5,67.28,23.95,991.75,1687158415,bathing
700,766,766,2023/06/19 16:06:56.960,63,3.01,3.7,36.5,61.6,-0.246,-0.048,-1.014,0.2,214.6,67.23,23.97,991.72,1687158416,bathing
701,767,767,2023/06/19 16:06:57.960,64,3.01,2.6,38.4,63.9,-0.246,-0.047,-1.014,0.3,213.6,67.27,23.99,991.83,1687158417,bathing
702,768,768,2023/06/19 16:06:58.960,65,3.01,3.7,36.5,63.9,-0.246,-0.047,-1.014,0.2,210.3,67.24,24.01,991.8,1687158418,bathing
703,769,769,2023/06/19 16:06:59.960,66,3.01,2.9,36.9,63.9,-0.246,-0.047,-1.013,0.2,211.6,67.22,23.95,991.8,1687158419,bathing
704,770,770,2023/06/19 16:07:00.960,67,3.01,2.6,35.4,62.4,-0.246,-0.047,-1.013,0.4,207.1,67.25,24.02,991.8,1687158420,bathing
705,771,771,2023/06/19 16:07:01.960,68,3.01,3.3,37.2,65.1,-0.246,-0.048,-1.013,0.1,209.3,67.17,23.97,991.8,1687158421,bathing
706,772,772,2023/06/19 16:07:02.960,69,3.01,1.8,38.4,63.9,-0.246,-0.047,-1.013,0.1,210.9,67.22,23.93,991.77,1687158422,bathing
707,773,773,2023/06/19 16:07:03.960,70,3.01,4.1,36.1,65.0,-0.245,-0.047,-1.013,0.4,212.8,67.22,24.01,991.75,1687158423,bathing
708,774,774,2023/06/19 16:07:04.960,71,3.01,3.7,36.1,62.4,-0.246,-0.047,-1.013,0.1,213.6,67.19,23.99,991.8,1687158424,bathing
709,775,775,2023/06/19 16:07:05.960,72,3.01,3.3,36.9,62.1,-0.246,-0.047,-1.014,0.1,212.6,67.31,23.99,991.77,1687158425,bathing
710,776,776,2023/06/19 16:07:06.960,73,3.01,4.1,36.1,62.4,-0.246,-0.047,-1.013,0.2,209.4,67.23,24.02,991.77,1687158426,bathing
711,777,777,2023/06/19 16:07:07.960,74,3.01,4.4,37.2,60.9,-0.246,-0.047,-1.013,0.7,210.2,67.23,23.97,991.77,1687158427,bathing
712,778,778,2023/06/19 16:07:08.960,75,3.01,4.1,39.5,64.7,-0.246,-0.047,-1.014,0.3,211.3,67.23,23.93,991.8,1687158428,bathing
713,779,779,2023/06/19 16:07:09.960,76,3.01,4.4,36.1,66.9,-0.246,-0.047,-1.015,0.0,209.6,67.21,23.99,991.75,1687158429,bathing
714,780,780,2023/06/19 16:07:10.960,77,3.01,2.2,36.5,63.6,-0.245,-0.046,-1.013,0.1,209.1,67.18,24.01,991.77,1687158430,bathing
715,781,781,2023/06/19 16:07:11.960,78,3.01,3.3,35.8,62.8,-0.246,-0.047,-1.014,0.4,211.2,67.18,23.99,991.77,1687158431,bathing
716,782,782,2023/06/19 16:07:12.960,79,3.01,3.3,36.1,64.3,-0.247,-0.047,-1.014,0.2,210.6,67.21,23.99,991.72,1687158432,bathing
717,783,783,2023/06/19 16:07:13.960,80,3.01,3.7,38.4,65.8,-0.246,-0.046,-1.014,0.3,209.2,67.22,23.99,991.72,1687158433,bathing
718,784,784,2023/06/19 16:07:14.960,81,3.01,2.2,37.2,63.6,-0.246,-0.047,-1.013,0.0,209.6,67.26,24.01,991.8,1687158434,bathing
719,785,785,2023/06/19 16:07:15.960,82,3.01,3.3,36.1,63.9,-0.246,-0.047,-1.014,0.4,211.6,67.14,24.01,991.72,1687158435,bathing
720,786,786,2023/06/19 16:07:16.960,83,3.01,4.1,35.8,63.9,-0.247,-0.047,-1.014,0.6,211.6,67.21,23.99,991.83,1687158436,bathing
721,787,787,2023/06/19 16:07:17.960,84,3.01,2.9,36.9,63.2,-0.246,-0.047,-1.014,0.0,210.2,67.22,23.99,991.72,1687158437,bathing
722,788,788,2023/06/19 16:07:18.960,85,3.01,4.4,38.0,62.1,-0.246,-0.046,-1.013,0.2,212.1,67.21,24.01,991.75,1687158438,bathing
723,789,789,2023/06/19 16:07:19.960,86,3.01,3.3,36.5,62.4,-0.246,-0.047,-1.013,0.2,210.2,67.17,24.01,991.75,1687158439,bathing
724,790,790,2023/06/19 16:07:20.960,87,3.01,3.3,35.8,63.6,-0.246,-0.046,-1.013,0.2,209.8,67.16,23.97,991.77,1687158440,bathing
725,791,791,2023/06/19 16:07:21.960,88,3.01,3.7,38.0,61.7,-0.246,-0.048,-1.014,0.6,208.2,67.2,23.95,991.72,1687158441,bathing
726,792,792,2023/06/19 16:07:22.960,89,3.01,2.9,35.8,64.7,-0.246,-0.047,-1.015,0.1,212.8,67.19,23.99,991.72,1687158442,bathing
727,793,793,2023/06/19 16:07:23.960,90,3.01,3.3,36.5,61.3,-0.246,-0.046,-1.013,0.4,210.0,67.27,24.02,991.77,1687158443,bathing
728,794,794,2023/06/19 16:07:24.960,91,3.01,3.7,37.6,62.4,-0.246,-0.047,-1.014,0.4,210.6,67.19,23.97,991.75,1687158444,bathing
729,795,795,2023/06/19 16:07:25.960,92,3.01,4.1,35.0,61.7,-0.246,-0.047,-1.014,0.4,211.5,67.23,23.99,991.72,1687158445,bathing
730,796,796,2023/06/19 16:07:26.960,93,3.01,3.7,36.5,60.9,-0.246,-0.047,-1.014,0.2,211.0,67.24,24.02,991.77,1687158446,bathing
731,797,797,2023/06/19 16:07:27.960,94,3.01,4.8,37.2,62.4,-0.245,-0.048,-1.013,0.0,208.4,67.19,23.97,991.8,1687158447,bathing
732,798,798,2023/06/19 16:07:28.960,95,3.01,4.1,36.9,64.3,-0.246,-0.048,-1.014,0.5,210.1,67.14,24.06,991.75,1687158448,bathing
733,799,799,2023/06/19 16:07:29.960,96,3.01,3.7,37.6,63.9,-0.246,-0.047,-1.014,0.2,211.7,67.17,24.04,991.75,1687158449,bathing
734,800,800,2023/06/19 16:07:30.960,97,3.01,2.9,36.5,66.2,-0.246,-0.048,-1.014,0.0,208.9,67.23,24.02,991.77,1687158450,bathing
735,801,801,2023/06/19 16:07:31.960,98,3.01,3.3,36.5,62.4,-0.246,-0.047,-1.014,0.4,212.7,67.22,24.02,991.8,1687158451,bathing
736,802,802,2023/06/19 16:07:32.960,99,3.01,4.1,36.9,62.1,-0.246,-0.047,-1.013,0.6,210.9,67.25,24.01,991.75,1687158452,bathing
737,803,803,2023/06/19 16:07:33.960,100,3.01,2.6,36.5,65.8,-0.245,-0.046,-1.013,0.4,210.2,67.19,24.04,991.75,1687158453,bathing
738,804,804,2023/06/19 16:07:34.960,101,3.01,3.3,37.2,64.3,-0.245,-0.047,-1.014,0.1,212.9,67.19,24.06,991.86,1687158454,bathing
739,805,805,2023/06/19 16:07:35.960,102,3.01,4.1,36.5,62.1,-0.246,-0.047,-1.014,0.6,211.0,67.15,23.99,991.77,1687158455,bathing
740,806,806,2023/06/19 16:07:36.960,103,3.01,2.9,38.4,65.1,-0.246,-0.047,-1.013,0.2,210.2,67.17,24.06,991.75,1687158456,bathing
741,807,807,2023/06/19 16:07:37.960,104,3.01,3.7,36.1,63.9,-0.246,-0.048,-1.013,0.1,211.5,67.16,24.08,991.75,1687158457,bathing
742,808,808,2023/06/19 16:07:38.960,105,3.01,2.9,38.4,63.9,-0.246,-0.047,-1.013,0.9,212.9,67.14,24.02,991.8,1687158458,bathing
743,809,809,2023/06/19 16:07:39.960,106,3.01,3.7,36.5,65.8,-0.246,-0.047,-1.014,0.4,209.8,67.23,24.02,991.77,1687158459,bathing
744,810,810,2023/06/19 16:07:40.960,107,3.01,2.9,38.8,61.6,-0.246,-0.047,-1.013,0.1,208.0,67.18,24.01,991.75,1687158460,bathing
745,811,811,2023/06/19 16:07:41.960,108,3.01,4.4,36.5,63.9,-0.246,-0.047,-1.014,0.2,215.4,67.2,24.01,991.77,1687158461,bathing
746,812,812,2023/06/19 16:07:42.960,109,3.01,2.9,36.1,63.9,-0.246,-0.047,-1.013,0.1,211.9,67.19,24.02,991.8,1687158462,bathing
747,813,813,2023/06/19 16:07:43.960,110,3.01,2.9,35.8,65.8,-0.247,-0.047,-1.014,0.0,210.4,67.12,24.04,991.72,1687158463,bathing
748,814,814,2023/06/19 16:07:44.960,111,3.01,5.2,39.5,65.4,-0.246,-0.047,-1.013,0.0,210.3,67.22,24.02,991.8,1687158464,bathing
749,815,815,2023/06/19 16:07:45.960,112,3.01,4.1,38.8,65.1,-0.245,-0.047,-1.013,0.4,208.9,67.14,24.06,991.77,1687158465,bathing
750,816,816,2023/06/19 16:07:46.960,113,3.01,4.4,36.1,64.7,-0.246,-0.047,-1.014,0.3,209.0,67.13,24.06,991.8,1687158466,bathing
751,817,817,2023/06/19 16:07:47.960,114,3.01,4.4,37.6,62.8,-0.246,-0.047,-1.014,0.0,211.3,67.19,24.06,991.75,1687158467,bathing
752,818,818,2023/06/19 16:07:48.960,115,3.01,3.7,36.9,62.8,-0.245,-0.045,-1.014,0.1,212.4,67.22,24.02,991.77,1687158468,bathing
753,819,819,2023/06/19 16:07:49.960,116,3.01,4.8,35.8,64.3,-0.246,-0.047,-1.013,0.1,212.8,67.16,24.08,991.86,1687158469,bathing
754,820,820,2023/06/19 16:07:50.960,117,3.01,2.9,36.5,65.4,-0.246,-0.047,-1.014,0.0,212.0,67.16,24.08,991.77,1687158470,bathing
755,821,821,2023/06/19 16:07:51.960,118,3.01,2.6,36.9,64.3,-0.246,-0.047,-1.014,0.1,210.2,67.2,24.04,991.8,1687158471,bathing
756,822,822,2023/06/19 16:07:52.960,119,3.01,3.3,36.5,64.7,-0.246,-0.047,-1.014,0.1,212.8,67.11,24.04,991.72,1687158472,bathing
757,823,823,2023/06/19 16:07:53.960,120,3.01,4.1,35.8,62.1,-0.247,-0.047,-1.014,0.3,209.5,67.13,24.06,991.72,1687158473,bathing
758,824,824,2023/06/19 16:07:54.960,121,3.01,3.7,35.4,62.4,-0.246,-0.047,-1.014,0.3,212.0,67.12,24.06,991.86,1687158474,bathing
759,825,825,2023/06/19 16:07:55.960,122,3.01,4.1,37.2,63.2,-0.246,-0.047,-1.013,0.2,209.0,67.16,24.06,991.75,1687158475,bathing
760,826,826,2023/06/19 16:07:56.960,123,3.01,2.6,38.4,62.8,-0.246,-0.047,-1.013,0.1,210.6,67.15,24.06,991.77,1687158476,bathing
761,827,827,2023/06/19 16:07:57.960,124,3.01,2.9,36.9,65.4,-0.245,-0.047,-1.013,0.5,210.6,67.16,24.04,991.83,1687158477,bathing
762,828,828,2023/06/19 16:07:58.960,125,3.01,3.7,36.1,63.2,-0.246,-0.047,-1.014,0.8,210.2,67.2,24.04,991.75,1687158478,bathing
763,829,829,2023/06/19 16:07:59.960,126,3.01,3.7,36.5,65.1,-0.246,-0.047,-1.013,0.1,210.2,67.16,24.08,991.8,1687158479,bathing
764,830,830,2023/06/19 16:08:00.960,127,3.01,4.1,38.4,62.1,-0.246,-0.047,-1.014,0.1,210.9,67.14,24.04,991.8,1687158480,bathing
765,831,831,2023/06/19 16:08:01.960,128,3.01,2.2,38.0,65.1,-0.246,-0.047,-1.013,0.1,208.2,67.16,24.04,991.8,1687158481,bathing
