Time,Index,Battery,Mag_X[uT],Mag_Y[uT],Mag_Z[uT],Acc_X[G],Acc_Y[G],Acc_Z[G],UV INDEX,AmbientLight[Lx],Humidity[%RH],Temperature[degC],Pressure[hPa]
2023/06/19 18:39:48.207,60,2.94,-17.6,39.4,-14.7,0.075,0.974,-0.028,0.2,20.8,68.67,24.62,993.15
2023/06/19 18:39:49.207,61,2.94,-18.3,37.2,-14.3,0.075,0.973,-0.029,0.2,22.0,68.58,24.60,993.18
2023/06/19 18:39:50.207,62,2.94,-19.0,37.6,-12.1,0.074,0.973,-0.030,0.1,18.9,68.65,24.60,993.07
2023/06/19 18:39:51.207,63,2.94,-19.4,37.9,-10.9,0.074,0.972,-0.029,0.3,19.9,68.58,24.62,993.10
2023/06/19 18:39:52.207,64,2.94,-17.2,39.4,-13.6,0.075,0.972,-0.029,0.4,22.3,68.69,24.60,993.10
2023/06/19 18:39:53.207,65,2.94,-17.6,39.0,-9.4,0.074,0.972,-0.029,0.4,16.3,68.60,24.58,993.15
2023/06/19 18:39:54.207,66,2.94,-16.4,37.6,-9.4,0.075,0.973,-0.028,0.1,16.2,68.64,24.56,993.10
2023/06/19 18:39:55.207,67,2.94,-19.0,38.7,-15.1,0.075,0.973,-0.029,0.3,18.2,68.63,24.64,993.15
2023/06/19 18:39:56.207,68,2.94,-18.3,37.9,-12.4,0.075,0.973,-0.029,0.2,18.1,68.60,24.60,993.05
2023/06/19 18:39:57.207,69,2.94,-19.4,38.7,-11.3,0.075,0.972,-0.029,0.1,21.5,68.63,24.58,993.05
2023/06/19 18:39:58.207,70,2.94,-17.2,37.6,-12.4,0.074,0.973,-0.030,0.4,22.3,68.62,24.64,993.10
2023/06/19 18:39:59.207,71,2.94,-19.0,37.6,-14.7,0.075,0.973,-0.029,0.2,20.6,68.58,24.60,993.15
2023/06/19 18:40:00.207,72,2.94,-18.3,36.8,-10.9,0.075,0.972,-0.029,0.1,19.3,68.60,24.60,993.07
2023/06/19 18:40:01.207,73,2.94,-17.9,39.1,-12.8,0.075,0.973,-0.029,0.1,17.3,68.63,24.58,993.12
2023/06/19 18:40:02.207,74,2.94,-18.6,36.1,-11.7,0.075,0.972,-0.029,0.2,19.7,68.67,24.58,993.15
2023/06/19 18:40:03.207,75,2.94,-19.0,39.0,-13.9,0.074,0.973,-0.029,0.0,22.3,68.58,24.62,993.15
2023/06/19 18:40:04.207,76,2.94,-17.9,38.7,-12.4,0.075,0.972,-0.030,0.2,21.4,68.65,24.60,993.12
2023/06/19 18:40:05.207,77,2.94,-18.3,38.3,-14.7,0.075,0.972,-0.029,0.3,19.7,68.65,24.58,993.15
2023/06/19 18:40:06.207,78,2.94,-17.2,39.1,-12.8,0.076,0.973,-0.028,0.1,17.5,68.60,24.58,993.18
2023/06/19 18:40:07.207,79,2.94,-19.4,38.7,-11.3,0.075,0.973,-0.029,0.3,21.0,68.71,24.60,993.20
2023/06/19 18:40:08.207,80,2.94,-18.3,38.3,-10.6,0.075,0.973,-0.029,0.0,21.7,68.61,24.58,993.10
2023/06/19 18:40:09.207,81,2.94,-16.1,36.5,-13.9,0.075,0.973,-0.029,0.3,18.6,68.68,24.60,993.18
2023/06/19 18:40:10.207,82,2.94,-19.0,39.1,-12.1,0.075,0.974,-0.029,0.3,18.5,68.60,24.58,993.15
2023/06/19 18:40:11.207,83,2.94,-17.2,37.6,-12.8,0.075,0.973,-0.029,0.2,21.0,68.59,24.60,993.10
2023/06/19 18:40:12.207,84,2.94,-17.9,38.3,-12.4,0.075,0.973,-0.029,0.1,18.6,68.64,24.62,993.18
2023/06/19 18:40:13.207,85,2.94,-16.8,37.2,-13.9,0.075,0.973,-0.029,0.7,19.7,68.61,24.58,993.15
2023/06/19 18:40:14.207,86,2.94,-18.6,37.9,-12.8,0.075,0.973,-0.028,0.5,19.8,68.65,24.58,993.12
2023/06/19 18:40:15.207,87,2.94,-17.9,38.3,-12.4,0.075,0.972,-0.029,0.3,20.7,68.59,24.58,993.15
2023/06/19 18:40:16.207,88,2.94,-19.4,39.0,-11.7,0.075,0.973,-0.028,0.0,21.2,68.60,24.58,993.20
2023/06/19 18:40:17.207,89,2.94,-18.6,36.8,-10.6,0.075,0.973,-0.029,0.5,21.1,68.63,24.60,993.12
2023/06/19 18:40:18.207,90,2.94,-17.9,36.8,-12.8,0.075,0.973,-0.029,0.0,17.5,68.59,24.56,993.15
2023/06/19 18:40:19.207,91,2.94,-17.6,38.7,-11.7,0.075,0.972,-0.029,0.1,19.4,68.62,24.54,993.15
2023/06/19 18:40:20.207,92,2.94,-19.4,37.9,-11.3,0.075,0.973,-0.029,0.1,18.6,68.57,24.56,993.26
2023/06/19 18:40:21.207,93,2.94,-17.6,39.0,-14.7,0.075,0.972,-0.029,0.2,20.5,68.61,24.54,993.20
2023/06/19 18:40:22.207,94,2.94,-18.3,39.0,-12.1,0.075,0.973,-0.029,0.1,21.4,68.58,24.54,993.20
2023/06/19 18:40:23.207,95,2.94,-18.6,37.6,-14.3,0.075,0.972,-0.029,0.4,15.8,68.63,24.54,993.12
2023/06/19 18:40:24.207,96,2.94,-18.3,38.7,-12.4,0.075,0.973,-0.029,0.0,21.4,68.68,24.56,993.20
2023/06/19 18:40:25.207,97,2.94,-17.9,36.8,-11.7,0.074,0.972,-0.029,0.1,19.2,68.62,24.60,993.15
2023/06/19 18:40:26.207,98,2.94,-18.3,36.5,-11.7,0.074,0.972,-0.029,0.3,22.2,68.58,24.60,993.20
2023/06/19 18:40:27.207,99,2.94,-19.4,38.3,-13.9,0.075,0.972,-0.029,0.1,20.1,68.60,24.54,993.20
2023/06/19 18:40:28.207,100,2.94,-19.4,39.4,-12.1,0.074,0.973,-0.029,0.7,21.1,68.65,24.54,993.18
2023/06/19 18:40:29.207,101,2.94,-19.0,37.9,-12.1,0.075,0.973,-0.029,0.3,21.1,68.62,24.60,993.12
2023/06/19 18:40:30.207,102,2.94,-18.6,38.3,-14.3,0.074,0.973,-0.029,0.2,21.3,68.58,24.56,993.15
2023/06/19 18:40:31.207,103,2.94,-17.2,37.9,-16.6,0.075,0.973,-0.029,0.1,20.5,68.63,24.56,993.12
2023/06/19 18:40:32.207,104,2.94,-17.9,39.4,-11.7,0.074,0.973,-0.029,0.1,22.0,68.60,24.56,993.20
2023/06/19 18:40:33.207,105,2.94,-17.2,37.9,-13.9,0.075,0.972,-0.029,0.3,23.4,68.62,24.58,993.18
2023/06/19 18:40:34.207,106,2.94,-19.4,37.6,-10.6,0.075,0.973,-0.029,0.0,19.6,68.58,24.60,993.12
2023/06/19 18:40:35.207,107,2.94,-19.0,37.6,-13.6,0.076,0.973,-0.028,0.1,20.9,68.61,24.56,993.23
2023/06/19 18:40:36.207,108,2.94,-18.6,37.9,-12.1,0.075,0.973,-0.028,0.1,19.6,68.64,24.58,993.15
2023/06/19 18:40:37.207,109,2.94,-19.0,36.8,-11.7,0.074,0.973,-0.029,0.2,18.4,68.66,24.60,993.18
2023/06/19 18:40:38.207,110,2.94,-17.6,36.5,-10.6,0.075,0.973,-0.029,0.1,21.1,68.55,24.56,993.18
2023/06/19 18:40:39.207,111,2.94,-18.6,37.9,-12.8,0.075,0.972,-0.030,0.3,19.0,68.61,24.56,993.15
2023/06/19 18:40:40.207,112,2.94,-18.3,37.2,-14.3,0.075,0.973,-0.029,0.1,20.2,68.60,24.56,993.15
2023/06/19 18:40:41.207,113,2.94,-19.4,37.6,-12.8,0.075,0.972,-0.028,0.2,21.4,68.58,24.56,993.20
2023/06/19 18:40:42.207,114,2.94,-19.0,36.1,-15.4,0.075,0.973,-0.028,0.3,21.4,68.53,24.58,993.15
2023/06/19 18:40:43.207,115,2.94,-18.6,39.0,-14.3,0.074,0.972,-0.030,0.1,19.1,68.62,24.60,993.12
2023/06/19 18:40:44.207,116,2.94,-17.6,37.2,-13.2,0.076,0.973,-0.029,0.5,17.8,68.60,24.56,993.15
2023/06/19 18:40:45.207,117,2.94,-18.3,36.5,-11.3,0.075,0.973,-0.029,0.2,17.4,68.60,24.60,993.20
2023/06/19 18:40:46.207,118,2.94,-16.4,37.6,-12.8,0.075,0.973,-0.029,0.1,21.2,68.60,24.58,993.18
2023/06/19 18:40:47.207,119,2.94,-18.6,38.7,-11.7,0.075,0.972,-0.029,0.1,20.2,68.57,24.56,993.15
2023/06/19 18:40:48.207,120,2.94,-17.9,37.9,-12.4,0.075,0.973,-0.029,0.1,20.1,68.58,24.58,993.23
2023/06/19 18:40:49.207,121,2.94,-18.6,37.2,-15.4,0.075,0.973,-0.029,0.3,20.8,68.67,24.58,993.15
2023/06/19 18:40:50.207,122,2.94,-20.1,37.2,-11.7,0.076,0.973,-0.028,0.3,21.6,68.60,24.60,993.15
2023/06/19 18:40:51.207,123,2.94,-19.8,39.4,-12.1,0.074,0.973,-0.029,0.2,20.0,68.62,24.62,993.18
2023/06/19 18:40:52.207,124,2.94,-18.6,38.7,-15.8,0.075,0.972,-0.030,0.0,17.9,68.62,24.60,993.15
2023/06/19 18:40:53.207,125,2.94,-19.0,37.6,-14.3,0.075,0.973,-0.029,0.1,19.1,68.56,24.64,993.18
2023/06/19 18:40:54.207,126,2.94,-19.8,36.8,-14.7,0.074,0.973,-0.029,0.6,20.1,68.62,24.58,993.20
2023/06/19 18:40:55.207,127,2.94,-19.0,38.7,-11.7,0.074,0.973,-0.028,0.2,20.0,68.63,24.62,993.12
2023/06/19 18:40:56.207,128,2.94,-20.1,37.2,-12.8,0.075,0.973,-0.029,0.3,18.5,68.58,24.60,993.15
2023/06/19 18:40:57.207,129,2.94,-18.6,37.9,-11.7,0.075,0.973,-0.029,0.1,16.6,68.57,24.64,993.23
2023/06/19 18:40:58.207,130,2.94,-18.6,37.2,-13.6,0.075,0.972,-0.028,0.1,19.7,68.54,24.60,993.05
2023/06/19 18:40:59.207,131,2.94,-17.9,38.7,-11.7,0.074,0.973,-0.029,0.4,21.7,68.54,24.56,993.10
2023/06/19 18:41:00.207,132,2.94,-19.0,37.9,-13.2,0.075,0.973,-0.030,0.2,17.4,68.51,24.62,993.15
2023/06/19 18:41:01.207,133,2.94,-17.2,38.3,-11.3,0.074,0.972,-0.030,0.1,18.2,68.55,24.58,993.12
2023/06/19 18:41:02.207,134,2.94,-17.9,38.3,-13.2,0.075,0.973,-0.030,0.2,19.4,68.57,24.58,993.15
2023/06/19 18:41:03.207,135,2.94,-16.8,37.6,-13.2,0.074,0.973,-0.029,0.1,18.7,68.61,24.62,993.15
2023/06/19 18:41:04.207,136,2.94,-16.4,38.3,-13.6,0.075,0.972,-0.029,0.1,20.2,68.57,24.60,993.20
2023/06/19 18:41:05.207,137,2.94,-18.6,38.3,-14.7,0.074,0.972,-0.029,0.3,17.1,68.61,24.58,993.15
2023/06/19 18:41:06.207,138,2.94,-18.6,37.2,-11.3,0.075,0.972,-0.028,0.1,17.9,68.57,24.62,993.15
2023/06/19 18:41:07.207,139,2.94,-18.6,37.9,-14.7,0.075,0.973,-0.030,0.2,21.4,68.59,24.60,993.18
2023/06/19 18:41:08.207,140,2.94,-18.6,38.3,-14.7,0.075,0.973,-0.029,0.2,18.8,68.60,24.60,993.18
2023/06/19 18:41:09.207,141,2.94,-17.9,37.9,-12.1,0.075,0.973,-0.029,0.2,21.4,68.55,24.58,993.18
2023/06/19 18:41:10.207,142,2.94,-17.9,37.6,-14.7,0.075,0.974,-0.029,0.0,19.1,68.54,24.56,993.15
2023/06/19 18:41:11.207,143,2.94,-18.6,38.7,-10.6,0.075,0.972,-0.029,0.7,21.4,68.64,24.58,993.15
2023/06/19 18:41:12.207,144,2.94,-17.2,38.3,-13.9,0.075,0.973,-0.028,0.1,21.0,68.59,24.56,993.15
2023/06/19 18:41:13.207,145,2.94,-17.6,38.7,-12.4,0.075,0.973,-0.029,0.2,18.7,68.55,24.56,993.20
2023/06/19 18:41:14.207,146,2.94,-18.3,36.8,-13.2,0.075,0.973,-0.029,0.1,18.7,68.49,24.58,993.18
2023/06/19 18:41:15.207,147,2.94,-18.6,37.9,-10.9,0.075,0.972,-0.028,0.4,21.8,68.53,24.62,993.15
2023/06/19 18:41:16.207,148,2.94,-18.3,38.3,-15.4,0.074,0.972,-0.028,0.4,22.2,68.54,24.56,993.20
2023/06/19 18:41:17.207,149,2.94,-17.9,37.2,-12.4,0.074,0.973,-0.030,0.0,19.7,68.59,24.60,993.18
2023/06/19 18:41:18.207,150,2.94,-19.8,37.6,-15.1,0.075,0.973,-0.029,0.6,19.6,68.60,24.60,993.15
2023/06/19 18:41:19.207,151,2.94,-18.3,39.0,-13.9,0.075,0.972,-0.028,0.3,18.3,68.54,24.56,993.10
2023/06/19 18:41:20.207,152,2.94,-18.3,37.9,-13.6,0.075,0.973,-0.029,0.1,20.1,68.59,24.58,993.07
2023/06/19 18:41:21.207,153,2.94,-17.6,38.3,-13.2,0.075,0.973,-0.029,0.2,19.4,68.57,24.62,993.15
2023/06/19 18:41:22.207,154,2.94,-18.6,39.0,-15.4,0.074,0.972,-0.029,0.4,18.6,68.57,24.60,993.10
2023/06/19 18:41:23.207,155,2.94,-19.4,38.7,-15.1,0.075,0.973,-0.029,0.4,19.0,68.56,24.58,993.15
2023/06/19 18:41:24.207,156,2.94,-17.9,38.3,-13.2,0.075,0.973,-0.029,0.2,19.9,68.55,24.56,993.18
2023/06/19 18:41:25.207,157,2.94,-19.0,39.4,-12.8,0.075,0.973,-0.029,0.0,20.7,68.59,24.60,993.18
2023/06/19 18:41:26.207,158,2.94,-17.9,40.1,-8.6,0.074,0.973,-0.030,0.1,21.0,68.54,24.60,993.15
2023/06/19 18:41:27.207,159,2.94,-17.9,37.9,-10.9,0.075,0.973,-0.030,0.0,18.7,68.56,24.60,993.15
2023/06/19 18:41:28.207,160,2.94,-17.2,40.1,-13.6,0.075,0.973,-0.028,0.3,21.6,68.51,24.56,993.12
2023/06/19 18:41:29.207,161,2.94,-18.6,39.0,-13.2,0.075,0.974,-0.029,0.6,19.4,68.58,24.58,993.18
2023/06/19 18:41:30.207,162,2.94,-19.0,38.3,-10.6,0.075,0.973,-0.029,0.0,20.2,68.50,24.56,993.18
2023/06/19 18:41:31.207,163,2.94,-16.8,36.8,-15.1,0.076,0.973,-0.029,0.6,19.5,68.63,24.58,993.23
2023/06/19 18:41:32.207,164,2.94,-19.4,38.3,-15.1,0.075,0.973,-0.030,0.4,20.7,68.60,24.56,993.15
2023/06/19 18:41:33.207,165,2.94,-19.4,37.9,-12.4,0.076,0.973,-0.027,0.1,20.0,68.57,24.60,993.15
2023/06/19 18:41:34.207,166,2.94,-17.9,37.9,-13.9,0.075,0.973,-0.030,0.3,21.1,68.52,24.60,993.15
2023/06/19 18:41:35.207,167,2.94,-19.4,39.4,-13.6,0.074,0.973,-0.028,0.3,18.5,68.57,24.56,993.15
2023/06/19 18:41:36.207,168,2.94,-17.6,38.3,-11.7,0.074,0.972,-0.030,0.0,18.3,68.61,24.58,993.12
2023/06/19 18:41:37.207,169,2.94,-19.8,37.2,-13.2,0.074,0.973,-0.029,0.1,18.2,68.55,24.58,993.10
2023/06/19 18:41:38.207,170,2.94,-19.0,36.5,-13.6,0.074,0.973,-0.028,0.1,20.6,68.54,24.62,993.15
2023/06/19 18:41:39.207,171,2.94,-19.0,37.9,-12.1,0.075,0.972,-0.030,0.1,19.7,68.57,24.62,993.12
2023/06/19 18:41:40.207,172,2.94,-18.3,39.0,-9.8,0.075,0.972,-0.029,0.3,19.1,68.54,24.58,993.15
2023/06/19 18:41:41.207,173,2.94,-16.8,38.3,-12.1,0.074,0.973,-0.029,0.0,19.7,68.54,24.60,993.12
2023/06/19 18:41:42.207,174,2.94,-16.8,39.4,-13.2,0.075,0.973,-0.028,0.4,17.5,68.53,24.62,993.12
2023/06/19 18:41:43.207,175,2.94,-18.6,38.3,-13.6,0.075,0.974,-0.029,0.0,20.5,68.59,24.60,993.20
2023/06/19 18:41:44.207,176,2.94,-18.3,39.0,-13.9,0.075,0.973,-0.029,0.5,18.8,68.54,24.58,993.15
2023/06/19 18:41:45.207,177,2.94,-19.0,37.9,-12.1,0.074,0.973,-0.029,0.0,20.2,68.60,24.58,993.15
2023/06/19 18:41:46.207,178,2.94,-16.8,38.3,-10.6,0.074,0.972,-0.029,0.1,20.3,68.49,24.56,993.20
2023/06/19 18:41:47.207,179,2.94,-19.4,37.6,-11.7,0.075,0.974,-0.029,0.0,18.1,68.57,24.62,993.18
2023/06/19 18:41:48.207,180,2.94,-18.6,37.6,-10.6,0.074,0.974,-0.029,0.2,20.1,68.59,24.62,993.10
2023/06/19 18:41:49.207,181,2.94,-17.9,40.9,-14.3,0.075,0.973,-0.028,0.0,21.1,68.54,24.60,993.12
2023/06/19 18:41:50.207,182,2.94,-16.4,39.4,-13.9,0.075,0.972,-0.030,0.2,23.2,68.53,24.60,993.15
2023/06/19 18:41:51.207,183,2.94,-18.3,40.9,-12.1,0.075,0.973,-0.029,0.2,23.1,68.56,24.62,993.20
2023/06/19 18:41:52.197,184,2.94,-19.0,40.1,-15.1,0.075,0.972,-0.029,0.4,15.5,68.53,24.58,993.12
2023/06/19 18:41:53.187,185,2.94,-17.9,37.6,-12.1,0.074,0.973,-0.030,0.1,19.4,68.60,24.58,993.07
2023/06/19 18:41:54.177,186,2.94,-18.6,39.8,-11.7,0.075,0.974,-0.029,0.1,14.1,68.52,24.54,993.15
2023/06/19 18:41:55.167,187,2.94,-17.6,37.9,-9.8,0.074,0.974,-0.030,0.1,17.2,68.59,24.60,993.15
2023/06/19 18:41:56.157,188,2.94,-17.9,40.1,-15.8,0.075,0.973,-0.030,0.0,13.3,68.55,24.60,993.23
2023/06/19 18:41:57.147,189,2.94,-17.6,37.6,-12.4,0.074,0.973,-0.030,0.2,14.2,68.60,24.60,993.12
2023/06/19 18:41:58.137,190,2.94,-17.6,39.4,-12.1,0.074,0.973,-0.029,0.1,14.6,68.53,24.62,993.15
2023/06/19 18:41:59.127,191,2.94,-18.6,38.3,-12.4,0.075,0.973,-0.029,0.1,17.0,68.53,24.60,993.15
2023/06/19 18:42:00.117,192,2.94,-18.3,38.3,-12.4,0.074,0.972,-0.030,0.0,17.0,68.55,24.60,993.20
2023/06/19 18:42:01.107,193,2.94,-17.6,38.7,-9.8,0.075,0.973,-0.028,0.1,19.7,68.53,24.58,993.15
2023/06/19 18:42:02.097,194,2.94,-20.1,38.3,-12.8,0.074,0.973,-0.030,0.2,20.7,68.54,24.62,993.18
2023/06/19 18:42:03.087,195,2.94,-19.0,37.6,-12.1,0.075,0.972,-0.029,0.1,18.8,68.60,24.62,993.12
2023/06/19 18:42:04.077,196,2.94,-20.1,36.8,-13.6,0.074,0.972,-0.030,0.5,19.1,68.52,24.60,993.15
2023/06/19 18:42:05.067,197,2.94,-18.6,37.6,-13.6,0.075,0.973,-0.030,0.3,19.8,68.54,24.64,993.18
2023/06/19 18:42:06.057,198,2.94,-17.2,39.1,-13.9,0.074,0.972,-0.029,0.3,18.5,68.56,24.62,993.18
2023/06/19 18:42:07.047,199,2.94,-17.2,37.9,-15.4,0.075,0.974,-0.029,0.8,17.9,68.56,24.64,993.20
2023/06/19 18:42:08.037,200,2.94,-19.0,37.2,-10.2,0.075,0.973,-0.029,0.1,17.1,68.53,24.64,993.18
2023/06/19 18:42:09.027,201,2.94,-19.4,37.9,-10.9,0.075,0.973,-0.029,0.1,19.7,68.52,24.64,993.18
2023/06/19 18:42:10.017,202,2.94,-18.3,39.1,-10.9,0.075,0.973,-0.029,0.0,20.6,68.55,24.60,993.18
2023/06/19 18:42:11.007,203,2.94,-18.3,36.8,-10.9,0.075,0.973,-0.029,0.0,21.0,68.59,24.62,993.15
2023/06/19 18:42:11.997,204,2.94,-18.3,37.9,-13.9,0.076,0.973,-0.029,0.2,18.9,68.55,24.60,993.18
2023/06/19 18:42:12.987,205,2.94,-18.6,37.9,-14.3,0.075,0.973,-0.029,0.2,22.2,68.54,24.60,993.18
2023/06/19 18:42:13.977,206,2.94,-17.9,38.3,-12.8,0.074,0.972,-0.029,0.1,19.2,68.56,24.62,993.15
2023/06/19 18:42:14.967,207,2.94,-18.6,38.3,-11.3,0.075,0.973,-0.029,0.4,19.8,68.53,24.60,993.15
2023/06/19 18:42:15.957,208,2.94,-18.3,37.2,-13.2,0.075,0.973,-0.029,0.0,20.3,68.55,24.58,993.23
2023/06/19 18:42:16.947,209,2.94,-16.8,38.7,-12.8,0.074,0.972,-0.029,0.1,19.3,68.49,24.60,993.12
2023/06/19 18:42:17.937,210,2.94,-18.6,37.6,-13.2,0.074,0.973,-0.029,0.1,18.8,68.55,24.64,993.15
2023/06/19 18:42:18.927,211,2.94,-17.6,36.8,-13.2,0.075,0.973,-0.030,0.2,19.8,68.55,24.58,993.15
2023/06/19 18:42:19.917,212,2.94,-17.2,38.7,-11.3,0.074,0.973,-0.028,0.4,21.8,68.50,24.62,993.20
2023/06/19 18:42:20.907,213,2.94,-17.9,38.3,-12.1,0.074,0.973,-0.030,0.0,21.4,68.53,24.58,993.12
2023/06/19 18:42:21.907,214,2.94,-17.9,37.9,-12.4,0.075,0.973,-0.029,0.2,19.5,68.53,24.60,993.18
2023/06/19 18:42:22.907,215,2.94,-18.3,39.0,-12.4,0.075,0.972,-0.030,0.2,20.2,68.57,24.62,993.18
2023/06/19 18:42:23.907,216,2.94,-17.2,37.9,-13.2,0.075,0.973,-0.028,0.2,17.4,68.49,24.60,993.18
2023/06/19 18:42:24.907,217,2.94,-17.9,38.3,-16.2,0.075,0.973,-0.029,0.4,18.6,68.47,24.58,993.15
2023/06/19 18:42:25.907,218,2.94,-19.4,37.2,-13.2,0.074,0.973,-0.030,0.1,20.7,68.58,24.60,993.26
2023/06/19 18:42:26.907,219,2.94,-18.6,39.0,-10.9,0.075,0.973,-0.030,0.0,18.8,68.54,24.60,993.18
2023/06/19 18:42:27.907,220,2.94,-18.6,36.8,-11.7,0.075,0.974,-0.029,0.1,18.6,68.59,24.64,993.12
2023/06/19 18:42:28.907,221,2.94,-17.9,37.2,-12.1,0.074,0.973,-0.028,0.3,17.9,68.53,24.60,993.15
2023/06/19 18:42:29.907,222,2.94,-18.6,37.9,-11.7,0.075,0.973,-0.029,0.3,20.1,68.50,24.58,993.20
2023/06/19 18:42:30.907,223,2.94,-18.3,40.1,-11.7,0.074,0.973,-0.029,0.4,19.6,68.55,24.60,993.20
2023/06/19 18:42:31.907,224,2.94,-18.3,37.2,-10.6,0.075,0.973,-0.030,0.1,17.3,68.50,24.60,993.18
2023/06/19 18:42:32.907,225,2.94,-17.9,37.9,-11.3,0.074,0.973,-0.030,0.6,22.1,68.53,24.60,993.18
2023/06/19 18:42:33.907,226,2.94,-18.6,39.0,-12.1,0.074,0.973,-0.030,0.2,20.3,68.52,24.60,993.15
2023/06/19 18:42:34.907,227,2.94,-16.4,37.2,-12.4,0.075,0.972,-0.029,0.0,21.1,68.52,24.64,993.15
2023/06/19 18:42:35.907,228,2.94,-17.2,39.1,-10.2,0.074,0.973,-0.029,0.1,20.0,68.57,24.64,993.20
2023/06/19 18:42:36.907,229,2.94,-18.6,37.9,-12.4,0.075,0.973,-0.029,0.1,18.8,68.50,24.60,993.23
2023/06/19 18:42:37.907,230,2.94,-18.3,37.2,-12.1,0.075,0.973,-0.030,0.1,21.2,68.60,24.62,993.18
2023/06/19 18:42:38.907,231,2.94,-19.4,37.6,-11.3,0.075,0.972,-0.030,0.6,19.4,68.52,24.58,993.20
2023/06/19 18:42:39.907,232,2.94,-17.6,39.4,-11.7,0.075,0.973,-0.029,0.0,18.6,68.53,24.62,993.20
2023/06/19 18:42:40.907,233,2.94,-18.3,37.6,-10.9,0.075,0.973,-0.029,0.4,20.7,68.58,24.60,993.18
2023/06/19 18:42:41.907,234,2.94,-18.6,37.9,-10.9,0.075,0.973,-0.028,0.1,17.4,68.47,24.60,993.12
2023/06/19 18:42:42.907,235,2.94,-18.3,39.4,-11.7,0.075,0.973,-0.029,0.0,20.1,68.49,24.62,993.18
2023/06/19 18:42:43.907,236,2.94,-16.8,38.7,-13.2,0.074,0.972,-0.028,0.1,20.6,68.52,24.60,993.18
2023/06/19 18:42:44.907,237,2.94,-19.8,36.8,-14.3,0.074,0.973,-0.029,0.2,20.2,68.56,24.62,993.23
2023/06/19 18:42:45.907,238,2.94,-16.8,37.2,-11.3,0.075,0.973,-0.029,0.0,19.4,68.53,24.62,993.18
2023/06/19 18:42:46.907,239,2.94,-18.6,37.2,-12.1,0.075,0.973,-0.030,0.4,21.9,68.52,24.62,993.12
2023/06/19 18:42:47.907,240,2.94,-17.2,37.2,-12.1,0.074,0.973,-0.029,0.1,19.7,68.52,24.64,993.18
2023/06/19 18:42:48.907,241,2.94,-17.9,36.8,-13.9,0.075,0.973,-0.030,0.1,18.6,68.51,24.58,993.15
2023/06/19 18:42:49.907,242,2.94,-17.6,38.7,-13.6,0.075,0.974,-0.029,0.0,21.1,68.49,24.60,993.18
2023/06/19 18:42:50.907,243,2.94,-17.9,39.1,-13.9,0.074,0.973,-0.030,0.1,18.2,68.50,24.62,993.15
2023/06/19 18:42:51.907,244,2.94,-17.6,37.2,-11.3,0.074,0.973,-0.029,0.0,16.5,68.47,24.62,993.15
2023/06/19 18:42:52.907,245,2.94,-18.6,38.7,-12.8,0.075,0.973,-0.028,0.3,20.2,68.49,24.62,993.18
2023/06/19 18:42:53.907,246,2.94,-18.6,36.8,-12.8,0.075,0.972,-0.028,0.1,19.9,68.50,24.62,993.18
2023/06/19 18:42:54.907,247,2.94,-18.6,37.9,-11.7,0.074,0.973,-0.029,0.1,20.7,68.58,24.64,993.18
2023/06/19 18:42:55.907,248,2.94,-17.6,39.1,-13.9,0.075,0.973,-0.030,0.2,19.9,68.50,24.60,993.18
2023/06/19 18:42:56.907,249,2.94,-17.9,39.0,-14.3,0.074,0.972,-0.029,0.1,21.1,68.50,24.62,993.15
2023/06/19 18:42:57.907,250,2.94,-17.2,37.6,-11.7,0.074,0.973,-0.029,0.0,22.1,68.52,24.60,993.12
2023/06/19 18:42:58.907,251,2.94,-17.9,37.9,-10.9,0.075,0.973,-0.029,0.0,19.4,68.51,24.62,993.23
2023/06/19 18:42:59.907,252,2.94,-19.0,39.1,-12.4,0.074,0.973,-0.029,0.2,19.0,68.52,24.62,993.15
2023/06/19 18:43:00.907,253,2.94,-17.6,39.0,-13.2,0.075,0.972,-0.030,0.3,19.4,68.56,24.66,993.18
2023/06/19 18:43:01.907,254,2.94,-17.2,37.2,-12.1,0.075,0.973,-0.029,0.1,20.8,68.58,24.60,993.18
2023/06/19 18:43:02.907,255,2.94,-17.6,37.9,-16.2,0.074,0.973,-0.030,0.2,22.1,68.52,24.56,993.15
2023/06/19 18:43:03.907,0,2.94,-17.9,39.0,-12.1,0.075,0.973,-0.029,0.2,18.8,68.51,24.58,993.23
2023/06/19 18:43:04.907,1,2.94,-16.8,38.7,-8.6,0.074,0.973,-0.029,0.1,19.4,68.58,24.58,993.15
2023/06/19 18:43:05.907,2,2.94,-16.8,40.5,-12.4,0.075,0.973,-0.029,0.2,21.5,68.56,24.58,993.20
2023/06/19 18:43:06.907,3,2.94,-18.3,38.7,-13.2,0.075,0.973,-0.028,0.1,18.2,68.56,24.54,993.12
2023/06/19 18:43:07.907,4,2.94,-18.6,36.1,-9.4,0.075,0.973,-0.028,0.0,21.3,68.50,24.60,993.18
2023/06/19 18:43:08.907,5,2.94,-17.6,37.6,-11.3,0.075,0.973,-0.028,0.2,19.4,68.50,24.58,993.12
2023/06/19 18:43:09.907,6,2.94,-17.2,37.9,-11.7,0.075,0.972,-0.029,0.5,21.4,68.51,24.60,993.07
2023/06/19 18:43:10.907,7,2.94,-19.4,39.4,-13.6,0.075,0.973,-0.029,0.0,18.9,68.56,24.58,993.02
